Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTM.S19S1PC,2008.07,1,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2008.08,0.8,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2008.09,-0.1,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2008.1,0.4,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2008.11,-1.4,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2008.12,0.6,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.01,-0.5,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.02,1.1,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.03,-0.3,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.04,0.6,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.05,0.4,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.06,-0.6,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.07,1,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.08,0.7,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.09,0.1,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.1,-0.6,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.11,0.8,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2009.12,0.8,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2010.01,-0.1,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2010.02,0.5,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2010.03,1.8,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2010.04,-1.9,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2010.05,0.7,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2010.06,0.5,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2010.07,0.3,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2010.08,0,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2010.09,1.9,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
ECTM.S19S1PC,2010.1,0.1,,R,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,,
